contract,internet_service_DSL,internet_service_Fiber,internet_service_Unknown,monthly_charges,online_security,payment_method_Cash,payment_method_Credit,payment_method_Debit,payment_method_UPI,support_calls,tech_support,tenure,total_charges,churn
0,1,0,0,73.3,0,0,1,0,0,3,0,15,1099.5,1
0,1,0,0,101.74,0,0,1,0,0,0,0,59,6002.66,1
0,0,1,0,21.39,1,0,0,0,1,2,0,72,1540.08,0
1,0,0,1,118.32,1,1,0,0,0,1,1,46,5442.72,1
0,0,0,1,57.43,0,0,0,0,1,2,0,15,861.45,0
2,0,1,0,85.7,0,1,0,0,0,2,0,58,4970.6,1
0,1,0,0,27.56,0,0,1,0,0,2,1,13,358.28,0
1,0,1,0,78.9,1,1,0,0,0,1,0,8,631.2,1
0,0,1,0,110.76,1,0,1,0,0,2,0,30,3322.8,1
0,0,1,0,92.18,0,0,0,0,1,2,0,11,1013.98,1
0,0,1,0,106.85,1,1,0,0,0,1,0,30,3205.5,1
2,0,1,0,116.0,0,0,1,0,0,2,0,21,2436.0,0
1,0,1,0,98.47,0,0,0,1,0,1,1,16,1575.52,0
0,0,1,0,43.57,1,0,0,0,1,3,0,28,1219.96,1
1,0,1,0,32.72,0,0,0,1,0,3,0,49,1603.28,0
2,0,1,0,66.67,0,0,0,0,1,2,0,25,1666.75,0
0,1,0,0,40.19,1,1,0,0,0,2,0,45,1808.55,0
1,1,0,0,54.24,1,0,0,1,0,1,0,33,1789.92,0
0,0,1,0,61.84,1,0,1,0,0,2,1,59,3648.56,0
0,0,1,0,47.18,0,0,1,0,0,0,1,31,1462.58,0
2,0,1,0,112.97,0,0,1,0,0,1,1,5,564.85,1
0,1,0,0,101.2,0,1,0,0,0,1,1,43,4351.6,1
0,1,0,0,44.58,0,0,0,0,1,1,0,25,1114.5,0
0,0,1,0,39.34,0,0,0,0,1,1,0,20,786.8,0
0,1,0,0,118.29,0,0,1,0,0,0,0,71,8398.59,1
1,1,0,0,89.51,0,0,0,1,0,1,0,68,6086.68,0
0,0,1,0,71.32,1,0,0,0,1,2,0,67,4778.44,0
0,0,1,0,35.74,1,1,0,0,0,3,0,8,285.92,1
1,0,1,0,43.37,0,0,0,0,1,0,0,36,1561.32,0
0,1,0,0,110.55,0,1,0,0,0,1,0,67,7406.85,1
0,0,0,1,79.48,0,0,0,0,1,1,0,12,953.76,0
0,1,0,0,24.5,0,1,0,0,0,2,0,49,1200.5,0
0,1,0,0,48.96,0,1,0,0,0,0,0,8,391.68,1
0,0,1,0,93.03,0,0,0,1,0,1,1,71,6605.13,0
0,1,0,0,58.49,1,1,0,0,0,0,1,64,3743.36,1
1,1,0,0,31.77,1,0,1,0,0,3,0,59,1874.43,1
0,0,0,1,47.33,0,1,0,0,0,0,1,43,2035.19,0
1,0,1,0,40.38,0,0,1,0,0,1,0,27,1090.26,1
2,1,0,0,41.09,0,0,0,0,1,0,0,70,2876.3,0
2,0,1,0,84.75,1,0,0,1,0,0,0,21,1779.75,0
0,0,1,0,86.38,0,0,0,0,1,2,0,52,4491.76,1
0,0,1,0,35.24,0,0,1,0,0,2,0,27,951.48,1
0,1,0,0,74.38,0,0,0,0,1,0,1,60,4462.8,1
0,0,1,0,47.06,0,0,0,0,1,3,1,29,1364.74,0
1,1,0,0,72.62,0,0,0,0,1,3,0,57,4139.34,0
0,1,0,0,48.29,0,0,0,0,1,1,0,63,3042.27,0
0,0,1,0,60.28,0,0,0,0,1,2,0,68,4099.04,0
0,1,0,0,49.71,1,1,0,0,0,0,1,38,1888.98,0
0,0,1,0,41.46,0,0,0,1,0,1,0,52,2155.92,0
2,1,0,0,80.19,0,0,1,0,0,3,0,20,1603.8,1
1,1,0,0,22.94,0,0,0,1,0,1,0,39,894.66,0
0,0,1,0,90.75,0,0,0,0,1,1,1,5,453.75,1
1,0,1,0,77.13,0,0,0,0,1,0,0,53,4087.89,1
2,1,0,0,115.83,1,0,0,0,1,0,1,23,2664.09,1
0,1,0,0,62.04,0,0,0,0,1,1,0,30,1861.2,0
0,0,1,0,111.27,0,1,0,0,0,4,0,68,7566.36,1
1,1,0,0,76.26,1,0,0,0,1,0,1,24,1830.24,0
0,1,0,0,68.7,0,0,0,1,0,2,1,43,2954.1,0
0,0,1,0,96.17,0,0,0,0,1,3,0,58,5577.86,1
1,1,0,0,88.2,0,1,0,0,0,1,1,21,1852.2,0
1,1,0,0,33.37,1,1,0,0,0,1,0,27,900.99,0
0,0,1,0,25.06,0,0,0,1,0,2,0,70,1754.2,0
1,0,1,0,38.79,0,0,1,0,0,3,1,21,814.59,0
0,0,1,0,96.49,0,1,0,0,0,1,0,29,2798.21,0
2,0,1,0,71.45,0,0,1,0,0,5,1,22,1571.9,1
2,1,0,0,57.16,1,0,0,0,1,0,0,6,342.96,0
2,0,0,1,112.5,0,0,0,0,1,5,0,56,6300.0,0
0,0,1,0,60.77,0,0,0,1,0,1,0,30,1823.1,0
0,1,0,0,75.15,1,0,1,0,0,4,1,5,375.75,1
0,0,1,0,86.87,0,0,0,0,1,2,0,41,3561.67,1
0,0,1,0,116.53,0,0,0,0,1,2,1,1,116.53,1
1,0,0,1,36.44,0,0,0,1,0,1,0,18,655.92,0
1,1,0,0,119.69,0,0,0,0,1,2,1,6,718.14,1
2,0,1,0,53.04,0,0,1,0,0,2,0,50,2652.0,0
1,1,0,0,114.48,1,1,0,0,0,0,0,15,1717.2,0
1,0,1,0,20.02,1,0,0,0,1,1,0,38,760.76,0
0,0,1,0,45.78,1,0,1,0,0,3,0,32,1464.96,1
0,1,0,0,34.19,0,0,0,1,0,5,1,9,307.71,0
0,1,0,0,97.36,0,0,1,0,0,1,0,6,584.16,1
2,0,0,1,51.07,0,0,1,0,0,0,1,21,1072.47,0
1,0,0,1,98.37,1,0,1,0,0,0,0,19,1869.03,0
0,0,1,0,119.25,1,0,1,0,0,2,0,31,3696.75,1
1,1,0,0,77.6,0,0,0,1,0,2,0,18,1396.8,0
0,1,0,0,38.38,0,0,1,0,0,1,0,4,153.52,1
0,0,0,1,78.26,0,0,0,1,0,2,0,42,3286.92,1
1,0,1,0,110.15,1,1,0,0,0,2,0,24,2643.6,0
0,1,0,0,66.19,0,0,0,0,1,2,1,58,3839.02,1
1,0,1,0,113.18,0,0,0,1,0,2,0,47,5319.46,0
0,0,1,0,104.78,1,0,0,1,0,0,0,47,4924.66,1
1,0,1,0,99.19,0,0,0,0,1,0,1,29,2876.51,0
0,0,0,1,73.53,1,0,1,0,0,3,0,71,5220.63,1
2,0,0,1,32.82,0,1,0,0,0,2,0,71,2330.22,0
0,1,0,0,70.7,0,1,0,0,0,1,1,70,4949.0,0
1,1,0,0,30.48,0,1,0,0,0,2,0,47,1432.56,0
1,0,1,0,107.59,0,0,0,0,1,1,0,35,3765.65,0
0,0,1,0,113.46,1,0,0,0,1,1,0,52,5899.92,1
0,0,0,1,114.84,0,1,0,0,0,2,0,4,459.36,1
0,0,1,0,45.5,1,0,0,0,1,2,0,24,1092.0,0
0,0,1,0,79.53,1,0,0,0,1,1,0,15,1192.95,0
0,0,1,0,110.73,0,0,1,0,0,1,1,20,2214.6,1
1,0,1,0,95.24,1,1,0,0,0,2,0,70,6666.8,0
0,1,0,0,85.87,1,0,0,1,0,2,1,48,4121.76,1
1,0,1,0,75.88,0,1,0,0,0,2,0,62,4704.56,0
2,0,1,0,56.25,0,1,0,0,0,1,1,13,731.25,1
0,0,0,1,29.87,0,0,1,0,0,3,0,14,418.18,1
0,1,0,0,47.34,1,0,1,0,0,1,1,24,1136.16,0
0,0,1,0,58.3,1,0,0,1,0,1,0,72,4197.6,0
0,1,0,0,55.65,0,1,0,0,0,4,0,14,779.1,1
0,1,0,0,27.98,0,1,0,0,0,1,0,31,867.38,1
1,1,0,0,46.4,0,0,1,0,0,1,1,17,788.8,0
0,0,1,0,114.3,0,0,0,1,0,3,0,49,5600.7,1
0,1,0,0,65.14,0,1,0,0,0,3,0,69,4494.66,1
1,0,1,0,42.93,1,0,0,1,0,3,1,60,2575.8,0
0,1,0,0,86.29,1,0,1,0,0,2,0,12,1035.48,1
0,1,0,0,63.18,0,0,0,1,0,1,0,15,947.7,0
1,0,1,0,115.65,1,0,0,1,0,2,0,51,5898.15,0
0,0,0,1,83.08,1,0,1,0,0,2,0,15,1246.2,1
0,0,0,1,31.53,0,1,0,0,0,0,0,4,126.12,1
2,0,1,0,112.74,1,0,0,0,1,1,0,1,112.74,0
0,1,0,0,65.23,1,0,1,0,0,1,0,71,4631.33,1
0,0,1,0,29.18,0,0,0,1,0,1,1,6,175.08,1
0,0,1,0,53.75,0,0,0,1,0,2,0,6,322.5,0
0,1,0,0,68.94,1,0,0,0,1,1,1,17,1171.98,1
2,0,1,0,116.59,0,0,0,1,0,3,0,5,582.95,1
0,0,1,0,77.39,1,0,0,1,0,1,0,67,5185.13,0
0,0,0,1,36.37,0,1,0,0,0,0,1,41,1491.17,0
0,1,0,0,100.11,0,0,1,0,0,1,0,51,5105.61,1
0,0,0,1,79.77,0,0,1,0,0,1,0,25,1994.25,0
0,1,0,0,31.64,0,1,0,0,0,2,0,66,2088.24,0
1,1,0,0,100.63,0,0,1,0,0,1,0,28,2817.64,1
0,1,0,0,79.24,1,0,1,0,0,1,1,72,5705.28,0
0,1,0,0,95.18,1,0,1,0,0,1,0,17,1618.06,1
0,0,1,0,68.28,0,0,0,1,0,1,0,42,2867.76,0
1,1,0,0,23.2,0,0,0,1,0,1,0,28,649.6,1
0,1,0,0,30.33,1,1,0,0,0,0,1,36,1091.88,0
0,1,0,0,34.71,0,0,1,0,0,3,0,53,1839.63,1
0,0,1,0,89.35,1,0,0,1,0,0,0,12,1072.2,1
0,1,0,0,96.01,1,0,1,0,0,3,1,71,6816.71,1
0,0,1,0,20.73,0,0,0,1,0,6,0,52,1077.96,0
0,1,0,0,119.98,0,0,0,0,1,2,0,3,359.94,1
1,1,0,0,35.55,0,1,0,0,0,1,0,19,675.45,1
0,0,0,1,55.66,1,1,0,0,0,6,0,54,3005.64,1
0,1,0,0,66.43,0,1,0,0,0,1,0,27,1793.61,0
2,1,0,0,53.31,0,0,1,0,0,2,0,11,586.41,0
0,0,1,0,44.54,1,0,0,1,0,0,0,54,2405.16,0
0,1,0,0,73.02,0,0,1,0,0,0,0,43,3139.86,0
0,0,1,0,79.86,1,0,1,0,0,1,1,61,4871.46,0
2,0,1,0,45.75,0,0,1,0,0,2,1,50,2287.5,0
2,1,0,0,90.61,0,0,0,0,1,2,0,42,3805.62,0
0,1,0,0,41.48,0,0,1,0,0,3,0,43,1783.64,0
0,1,0,0,44.39,0,0,0,0,1,3,1,42,1864.38,0
0,0,1,0,44.93,1,0,0,1,0,2,0,3,134.79,1
0,1,0,0,116.45,0,0,0,0,1,0,0,60,6987.0,1
1,1,0,0,40.85,1,0,0,1,0,0,0,54,2205.9,0
2,0,1,0,88.15,1,0,1,0,0,1,1,70,6170.5,0
0,1,0,0,32.6,0,0,0,1,0,3,1,47,1532.2,0
0,0,1,0,116.5,0,0,1,0,0,3,0,50,5825.0,1
0,0,0,1,104.29,0,0,0,0,1,3,0,57,5944.53,1
0,1,0,0,97.38,1,1,0,0,0,2,0,2,194.76,1
2,1,0,0,101.22,1,0,0,1,0,0,0,7,708.54,0
1,0,1,0,79.45,0,0,0,0,1,0,0,60,4767.0,0
1,0,0,1,26.25,0,1,0,0,0,0,1,6,157.5,0
0,0,0,1,38.69,1,0,0,1,0,0,1,20,773.8,0
0,0,1,0,44.22,0,1,0,0,0,0,1,63,2785.86,0
1,1,0,0,71.97,0,1,0,0,0,2,0,54,3886.38,0
0,0,1,0,107.94,0,0,0,0,1,3,0,61,6584.34,1
2,1,0,0,85.08,0,0,0,1,0,2,1,22,1871.76,0
2,0,1,0,99.16,1,0,0,1,0,3,0,19,1884.04,1
1,0,1,0,75.61,0,0,1,0,0,1,0,72,5443.92,0
0,0,1,0,41.65,1,0,0,0,1,2,0,62,2582.3,0
0,0,1,0,48.35,1,1,0,0,0,3,1,60,2901.0,1
2,0,0,1,33.6,0,1,0,0,0,1,1,42,1411.2,0
0,1,0,0,80.87,0,1,0,0,0,3,1,25,2021.75,1
0,0,1,0,36.81,1,0,0,0,1,1,0,12,441.72,0
0,0,0,1,53.77,1,0,1,0,0,2,0,28,1505.56,0
1,1,0,0,76.52,1,1,0,0,0,2,0,63,4820.76,0
0,0,1,0,70.48,1,1,0,0,0,2,0,43,3030.64,0
1,0,1,0,111.32,1,0,1,0,0,3,0,7,779.24,1
1,0,0,1,99.97,0,1,0,0,0,2,0,29,2899.13,0
2,1,0,0,66.02,1,1,0,0,0,1,1,51,3367.02,0
2,1,0,0,111.07,0,0,1,0,0,2,0,18,1999.26,0
0,1,0,0,43.01,0,0,1,0,0,0,1,8,344.08,0
0,1,0,0,95.25,1,0,0,1,0,1,0,20,1905.0,1
0,0,1,0,73.82,1,0,0,0,1,0,0,58,4281.56,0
0,1,0,0,50.1,0,0,0,1,0,2,0,38,1903.8,0
0,1,0,0,54.12,0,0,1,0,0,1,0,15,811.8,0
0,1,0,0,54.77,1,0,1,0,0,0,1,35,1916.95,0
1,0,1,0,77.24,1,0,0,0,1,3,0,64,4943.36,0
1,0,1,0,103.64,1,0,0,1,0,2,0,33,3420.12,0
1,0,1,0,117.61,0,0,1,0,0,2,1,27,3175.47,0
0,0,1,0,71.66,1,0,0,1,0,0,0,38,2723.08,0
0,1,0,0,72.98,0,0,0,0,1,1,1,49,3576.02,0
1,1,0,0,97.4,0,0,0,0,1,0,0,11,1071.4,0
0,1,0,0,39.25,1,0,0,0,1,2,1,33,1295.25,0
0,0,1,0,31.81,0,0,0,1,0,2,0,67,2131.27,0
2,1,0,0,64.41,1,0,0,0,1,2,0,56,3606.96,0
0,0,1,0,22.24,0,0,1,0,0,3,0,44,978.56,1
2,0,1,0,64.4,0,0,0,1,0,0,0,19,1223.6,0
2,0,1,0,70.61,0,0,0,1,0,4,0,8,564.88,0
0,0,1,0,108.67,0,1,0,0,0,0,0,60,6520.2,1
1,0,1,0,33.12,0,0,1,0,0,0,1,64,2119.68,0
2,1,0,0,109.7,0,0,1,0,0,1,1,20,2194.0,0
0,0,1,0,114.65,0,0,0,0,1,3,1,28,3210.2,1
1,1,0,0,109.23,0,0,1,0,0,3,1,69,7536.87,0
0,1,0,0,102.58,0,1,0,0,0,2,1,45,4616.1,0
0,1,0,0,66.19,0,1,0,0,0,3,1,14,926.66,0
2,0,1,0,119.4,0,0,0,1,0,1,0,71,8477.4,1
0,1,0,0,64.94,0,0,1,0,0,1,1,21,1363.74,0
0,0,1,0,62.41,0,0,0,1,0,2,1,49,3058.09,0
1,0,1,0,70.68,0,0,0,1,0,1,0,68,4806.24,1
0,0,1,0,39.47,1,0,1,0,0,0,1,40,1578.8,0
0,0,1,0,67.58,1,1,0,0,0,1,0,1,67.58,1
0,0,1,0,57.88,0,1,0,0,0,1,0,19,1099.72,0
0,1,0,0,33.87,0,0,1,0,0,1,0,39,1320.93,0
0,0,1,0,71.04,0,0,0,0,1,2,0,48,3409.92,0
0,1,0,0,93.03,0,0,0,1,0,3,1,38,3535.14,1
1,1,0,0,76.18,1,0,0,0,1,0,0,20,1523.6,0
2,0,1,0,91.2,1,0,0,1,0,1,0,59,5380.8,0
0,1,0,0,29.93,1,0,0,0,1,1,1,14,419.02,0
0,0,1,0,64.21,0,1,0,0,0,0,0,67,4302.07,0
1,1,0,0,75.99,1,0,1,0,0,0,0,8,607.92,1
0,0,1,0,72.77,1,0,1,0,0,0,1,46,3347.42,0
1,0,1,0,104.56,0,1,0,0,0,2,0,71,7423.76,0
0,0,1,0,52.87,0,0,0,0,1,1,1,10,528.7,1
1,0,1,0,103.56,0,0,0,1,0,0,0,20,2071.2,0
1,0,1,0,106.23,0,0,0,0,1,2,0,44,4674.12,0
0,1,0,0,91.7,0,1,0,0,0,0,0,50,4585.0,1
1,1,0,0,62.99,0,0,0,1,0,1,1,2,125.98,0
2,0,1,0,38.72,1,0,0,0,1,2,0,70,2710.4,0
1,1,0,0,98.87,0,1,0,0,0,1,0,50,4943.5,0
1,1,0,0,50.95,1,0,1,0,0,1,1,26,1324.7,0
0,0,1,0,102.05,1,1,0,0,0,3,0,50,5102.5,1
1,1,0,0,24.81,0,0,1,0,0,0,0,48,1190.88,0
1,1,0,0,43.86,1,0,0,0,1,0,0,71,3114.06,0
1,0,1,0,33.43,0,0,1,0,0,0,0,33,1103.19,0
1,1,0,0,90.03,1,0,0,0,1,0,1,69,6212.07,1
0,1,0,0,90.62,0,1,0,0,0,2,0,62,5618.44,1
1,0,1,0,88.65,0,0,1,0,0,2,1,52,4609.8,0
1,1,0,0,37.3,0,0,0,1,0,1,0,49,1827.7,0
1,1,0,0,57.74,1,0,1,0,0,0,0,43,2482.82,1
2,1,0,0,20.03,1,0,0,1,0,1,0,72,1442.16,0
0,0,0,1,102.42,1,0,0,1,0,1,0,71,7271.82,1
0,0,1,0,118.55,1,0,1,0,0,0,0,54,6401.7,1
1,0,1,0,115.34,0,0,0,0,1,1,0,26,2998.84,0
1,0,1,0,111.38,1,0,0,1,0,1,1,48,5346.24,0
1,0,1,0,55.71,1,0,0,0,1,2,0,52,2896.92,0
1,0,1,0,38.14,0,0,0,1,0,2,0,37,1411.18,0
0,0,1,0,35.81,1,0,0,1,0,0,0,60,2148.6,0
0,0,1,0,75.25,0,0,1,0,0,1,0,17,1279.25,0
0,1,0,0,26.83,1,0,0,1,0,0,1,70,1878.1,0
0,0,1,0,38.71,0,1,0,0,0,3,0,11,425.81,1
0,1,0,0,98.63,1,1,0,0,0,0,0,10,986.3,1
2,0,1,0,116.12,0,0,0,0,1,1,0,54,6270.48,0
0,1,0,0,95.56,0,0,0,0,1,3,0,51,4873.56,1
1,0,1,0,105.46,1,1,0,0,0,1,1,69,7276.74,0
0,1,0,0,33.77,1,1,0,0,0,0,1,62,2093.74,0
0,1,0,0,119.23,1,0,1,0,0,2,1,37,4411.51,0
1,0,0,1,111.34,0,0,0,0,1,1,1,6,668.04,0
0,0,1,0,39.25,0,0,0,0,1,1,1,53,2080.25,0
1,0,1,0,118.61,0,1,0,0,0,4,1,36,4269.96,0
1,1,0,0,103.61,0,0,0,1,0,2,0,5,518.05,1
0,0,1,0,80.96,0,0,0,1,0,4,0,17,1376.32,1
0,1,0,0,77.25,1,0,0,0,1,2,1,17,1313.25,0
0,1,0,0,27.12,0,0,0,0,1,1,0,28,759.36,0
1,0,1,0,26.57,1,0,0,0,1,1,0,20,531.4,0
1,0,1,0,110.9,0,0,0,0,1,1,0,8,887.2,0
1,0,1,0,95.71,1,0,0,0,1,3,0,46,4402.66,1
0,0,1,0,106.95,1,0,0,1,0,1,1,34,3636.3,0
0,1,0,0,117.52,0,0,0,1,0,2,0,32,3760.64,1
0,0,1,0,97.69,0,0,0,0,1,2,0,61,5959.09,1
0,0,1,0,93.52,1,0,1,0,0,3,1,66,6172.32,1
1,0,1,0,99.63,0,0,0,0,1,1,0,13,1295.19,0
0,0,1,0,27.12,0,0,0,1,0,1,0,58,1572.96,0
0,0,1,0,111.34,1,0,0,1,0,0,0,28,3117.52,1
0,1,0,0,43.11,0,0,0,1,0,2,0,19,819.09,0
0,1,0,0,60.81,0,0,1,0,0,2,0,58,3526.98,0
2,0,1,0,64.67,0,0,1,0,0,2,0,27,1746.09,0
2,0,0,1,53.08,0,0,0,1,0,1,1,46,2441.68,0
2,0,1,0,89.23,0,0,0,0,1,1,1,6,535.38,0
2,0,0,1,100.1,1,0,0,0,1,1,0,42,4204.2,1
2,1,0,0,20.34,0,0,0,1,0,2,1,48,976.32,0
0,0,0,1,48.08,0,0,0,0,1,4,0,26,1250.08,0
0,1,0,0,56.13,1,0,0,0,1,1,0,28,1571.64,1
0,1,0,0,115.58,1,0,0,1,0,1,0,19,2196.02,1
2,0,1,0,52.25,0,1,0,0,0,3,0,6,313.5,0
0,1,0,0,66.13,0,1,0,0,0,0,0,3,198.39,1
2,0,0,1,70.17,1,1,0,0,0,3,0,10,701.7,0
1,1,0,0,118.4,0,0,1,0,0,0,0,6,710.4,0
0,0,0,1,75.87,1,1,0,0,0,0,1,15,1138.05,1
0,0,1,0,88.99,0,0,1,0,0,0,0,30,2669.7,1
1,0,1,0,47.37,0,0,0,0,1,0,0,29,1373.73,0
1,0,1,0,53.72,1,1,0,0,0,1,0,38,2041.36,0
2,1,0,0,73.89,1,0,0,0,1,0,0,9,665.01,0
1,1,0,0,48.71,1,0,1,0,0,1,0,28,1363.88,0
0,0,1,0,119.45,0,0,0,1,0,1,1,9,1075.05,0
2,1,0,0,95.84,1,0,0,0,1,0,0,60,5750.4,0
0,0,0,1,53.37,1,0,0,1,0,0,1,69,3682.53,0
0,0,0,1,94.82,0,0,0,0,1,0,0,54,5120.28,1
1,1,0,0,49.12,1,0,1,0,0,4,0,15,736.8,0
0,1,0,0,22.76,0,0,0,0,1,0,0,63,1433.88,0
0,0,1,0,102.07,0,0,0,0,1,1,1,57,5817.99,0
0,0,1,0,28.74,0,0,0,0,1,1,0,8,229.92,1
1,1,0,0,28.52,1,0,0,1,0,3,1,37,1055.24,0
0,0,1,0,86.42,0,0,0,0,1,5,0,72,6222.24,0
0,1,0,0,29.21,1,0,0,0,1,2,0,13,379.73,0
1,1,0,0,42.38,0,1,0,0,0,0,0,43,1822.34,0
0,1,0,0,67.7,1,0,1,0,0,3,1,71,4806.7,0
2,1,0,0,61.3,1,1,0,0,0,0,0,44,2697.2,1
0,0,1,0,36.89,1,0,0,0,1,0,0,10,368.9,0
0,0,0,1,111.04,1,1,0,0,0,2,1,24,2664.96,0
1,1,0,0,79.78,1,0,0,0,1,1,0,64,5105.92,0
0,1,0,0,55.51,1,0,0,1,0,1,0,72,3996.72,0
0,0,1,0,64.41,0,1,0,0,0,1,0,48,3091.68,0
1,1,0,0,56.84,0,0,0,0,1,3,0,62,3524.08,0
0,0,0,1,63.04,1,1,0,0,0,2,1,27,1702.08,0
2,0,0,1,48.17,0,1,0,0,0,1,1,48,2312.16,0
0,1,0,0,22.41,0,0,0,0,1,2,1,12,268.92,1
0,0,1,0,29.58,1,0,0,0,1,1,1,46,1360.68,0
0,1,0,0,91.53,1,0,0,0,1,1,0,22,2013.66,0
0,1,0,0,78.91,0,0,0,1,0,1,0,36,2840.76,0
0,0,1,0,60.46,1,0,0,1,0,2,0,38,2297.48,1
1,0,1,0,47.63,1,0,0,0,1,1,1,40,1905.2,0
1,1,0,0,104.73,0,0,0,1,0,2,0,48,5027.04,1
0,1,0,0,63.12,1,0,1,0,0,1,0,20,1262.4,0
0,1,0,0,87.3,1,0,0,1,0,3,0,52,4539.6,1
1,1,0,0,63.1,0,0,1,0,0,1,0,41,2587.1,0
0,1,0,0,76.79,0,1,0,0,0,2,1,33,2534.07,0
1,0,1,0,29.95,0,0,0,1,0,5,0,12,359.4,0
0,0,0,1,46.97,1,0,1,0,0,0,0,44,2066.68,1
0,0,1,0,83.98,1,0,0,0,1,1,0,11,923.78,1
2,1,0,0,86.81,0,0,1,0,0,2,1,69,5989.89,0
0,1,0,0,98.17,0,1,0,0,0,3,1,53,5203.01,1
2,1,0,0,90.31,0,0,0,1,0,0,1,24,2167.44,0
1,1,0,0,56.57,0,0,1,0,0,3,0,59,3337.63,0
2,1,0,0,77.64,0,1,0,0,0,1,0,19,1475.16,0
2,1,0,0,77.29,1,1,0,0,0,0,1,34,2627.86,0
1,1,0,0,111.59,0,0,1,0,0,3,0,51,5691.09,1
0,0,1,0,58.49,0,0,0,0,1,1,0,37,2164.13,0
1,1,0,0,40.48,0,1,0,0,0,1,0,9,364.32,0
0,1,0,0,54.31,1,0,0,0,1,0,0,41,2226.71,1
0,1,0,0,74.39,1,0,0,0,1,4,1,24,1785.36,0
0,1,0,0,117.15,1,0,0,0,1,1,0,61,7146.15,0
0,1,0,0,73.82,0,0,0,1,0,2,0,13,959.66,0
0,1,0,0,93.09,0,0,0,0,1,1,1,21,1954.89,0
0,0,1,0,110.26,0,0,0,0,1,1,0,38,4189.88,1
2,0,0,1,73.03,1,0,1,0,0,1,0,68,4966.04,0
0,1,0,0,106.85,0,1,0,0,0,3,0,20,2137.0,0
0,0,1,0,101.28,1,0,0,0,1,1,1,30,3038.4,1
1,1,0,0,114.3,0,0,1,0,0,2,0,13,1485.9,1
1,1,0,0,70.95,0,0,0,1,0,1,0,53,3760.35,0
1,0,1,0,115.69,0,0,0,1,0,4,1,32,3702.08,0
1,0,1,0,72.06,1,0,0,1,0,1,0,44,3170.64,0
0,0,1,0,118.05,0,1,0,0,0,1,0,64,7555.2,1
0,0,1,0,83.48,0,1,0,0,0,2,0,67,5593.16,1
1,1,0,0,67.56,0,0,0,1,0,0,0,36,2432.16,0
0,0,0,1,91.03,0,0,0,0,1,0,1,21,1911.63,0
2,1,0,0,106.98,0,0,0,0,1,4,1,52,5562.96,0
0,1,0,0,113.68,1,0,0,0,1,6,0,32,3637.76,1
1,1,0,0,29.36,1,0,0,1,0,1,0,48,1409.28,1
0,0,1,0,102.08,0,0,0,1,0,1,0,36,3674.88,1
0,1,0,0,53.28,0,0,0,0,1,2,0,40,2131.2,0
0,1,0,0,106.44,1,0,0,1,0,2,1,23,2448.12,0
0,0,1,0,102.12,1,1,0,0,0,0,1,11,1123.32,0
0,0,1,0,34.24,1,0,1,0,0,2,0,50,1712.0,0
0,1,0,0,88.61,0,0,0,1,0,0,0,33,2924.13,1
0,0,1,0,116.88,1,1,0,0,0,1,0,34,3973.92,1
2,0,0,1,79.71,0,0,1,0,0,3,1,53,4224.63,0
0,1,0,0,71.0,0,0,0,1,0,0,0,44,3124.0,0
2,1,0,0,97.28,0,0,1,0,0,1,0,20,1945.6,0
0,0,0,1,84.91,0,1,0,0,0,2,1,59,5009.69,0
0,1,0,0,21.7,1,1,0,0,0,1,0,67,1453.9,0
0,1,0,0,21.94,0,1,0,0,0,3,0,10,219.4,1
0,0,1,0,59.44,1,0,0,1,0,1,0,11,653.84,1
1,1,0,0,84.2,0,0,0,1,0,1,1,23,1936.6,0
0,0,1,0,56.87,0,0,0,0,1,0,0,15,853.05,0
0,0,1,0,63.63,0,1,0,0,0,4,0,69,4390.47,1
2,1,0,0,60.78,0,0,0,0,1,1,1,57,3464.46,0
0,1,0,0,27.67,0,0,1,0,0,1,0,60,1660.2,0
0,1,0,0,57.49,0,0,0,0,1,0,0,43,2472.07,0
2,0,0,1,42.0,0,0,0,1,0,3,0,35,1470.0,0
1,0,0,1,21.98,1,0,1,0,0,3,1,15,329.7,0
2,0,1,0,27.16,0,0,0,0,1,3,1,34,923.44,0
1,1,0,0,86.19,0,0,1,0,0,1,0,53,4568.07,0
0,0,0,1,30.07,0,1,0,0,0,1,1,16,481.12,0
0,0,1,0,82.49,0,0,1,0,0,0,0,59,4866.91,1
0,0,1,0,22.78,0,0,0,1,0,3,0,40,911.2,0
0,0,0,1,32.62,0,0,0,0,1,2,1,6,195.72,0
2,1,0,0,82.98,0,0,1,0,0,1,0,72,5974.56,0
0,1,0,0,107.32,1,0,1,0,0,0,1,3,321.96,1
0,0,1,0,32.04,1,0,0,0,1,2,1,39,1249.56,0
1,1,0,0,91.93,0,0,0,0,1,3,0,27,2482.11,1
1,0,1,0,51.91,0,0,0,0,1,2,1,54,2803.14,0
0,0,1,0,44.65,1,1,0,0,0,0,0,1,44.65,1
1,1,0,0,69.96,0,0,0,0,1,1,1,52,3637.92,0
1,1,0,0,104.98,1,0,0,1,0,1,0,34,3569.32,0
0,0,1,0,41.07,1,0,1,0,0,0,1,58,2382.06,1
0,1,0,0,108.41,1,0,1,0,0,2,0,28,3035.48,1
1,0,0,1,84.9,1,0,0,0,1,0,0,69,5858.1,0
1,1,0,0,27.46,1,0,1,0,0,1,0,18,494.28,0
